"FullName","Extension","Length","LastWriteTime"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich\__pycache__\pretty.cpython-311.pyc",".pyc","44906","3/10/2026 10:41:26 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich\__pycache__\progress_bar.cpython-311.pyc",".pyc","11003","3/10/2026 10:41:26 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich\__pycache__\progress.cpython-311.pyc",".pyc","80099","3/10/2026 10:41:26 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich\__pycache__\prompt.cpython-311.pyc",".pyc","21300","3/10/2026 10:26:53 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich\__pycache__\protocol.cpython-311.pyc",".pyc","2075","3/10/2026 10:41:26 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich\__pycache__\region.cpython-311.pyc",".pyc","650","3/10/2026 10:41:26 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich\__pycache__\repr.cpython-311.pyc",".pyc","7601","3/10/2026 10:41:25 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich\__pycache__\rule.cpython-311.pyc",".pyc","8895","3/10/2026 10:26:53 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich\__pycache__\scope.cpython-311.pyc",".pyc","4735","3/10/2026 10:41:26 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich\__pycache__\screen.cpython-311.pyc",".pyc","2753","3/10/2026 10:41:26 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich\__pycache__\segment.cpython-311.pyc",".pyc","33100","3/10/2026 10:41:26 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich\__pycache__\spinner.cpython-311.pyc",".pyc","6684","3/10/2026 10:41:26 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich\__pycache__\status.cpython-311.pyc",".pyc","8033","3/10/2026 10:26:53 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich\__pycache__\style.cpython-311.pyc",".pyc","35229","3/10/2026 10:41:25 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich\__pycache__\styled.cpython-311.pyc",".pyc","2406","3/10/2026 10:41:26 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich\__pycache__\syntax.cpython-311.pyc",".pyc","43528","3/10/2026 10:41:26 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich\__pycache__\table.cpython-311.pyc",".pyc","49014","3/10/2026 10:41:26 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich\__pycache__\terminal_theme.cpython-311.pyc",".pyc","3696","3/10/2026 10:41:25 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich\__pycache__\text.cpython-311.pyc",".pyc","67636","3/10/2026 10:41:25 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich\__pycache__\theme.cpython-311.pyc",".pyc","7287","3/10/2026 10:41:25 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich\__pycache__\themes.cpython-311.pyc",".pyc","346","3/10/2026 10:41:25 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich\__pycache__\traceback.cpython-311.pyc",".pyc","50753","3/10/2026 10:26:53 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich\__pycache__\tree.cpython-311.pyc",".pyc","15902","3/10/2026 10:26:53 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich-14.3.3.dist-info\INSTALLER","","4","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich-14.3.3.dist-info\METADATA","","18495","3/3/2026 3:01:12 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich-14.3.3.dist-info\RECORD","","13208","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich-14.3.3.dist-info\REQUESTED","","0","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich-14.3.3.dist-info\WHEEL","","88","3/3/2026 3:01:12 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich-14.3.3.dist-info\licenses\LICENSE","","1056","3/3/2026 3:01:12 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\__init__.py",".py","140","3/6/2026 6:24:50 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\_getchar.py",".py","4841","3/6/2026 6:24:50 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\_input_handler.py",".py","4422","3/6/2026 6:24:50 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\_rich_components.py",".py","5423","3/6/2026 6:24:50 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\button.py",".py","654","3/6/2026 6:24:50 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\container.py",".py","5983","3/6/2026 6:24:50 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\element.py",".py","940","3/6/2026 6:24:50 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\form.py",".py","1887","3/6/2026 6:24:50 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\input.py",".py","4424","3/6/2026 6:24:50 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\menu.py",".py","11579","3/6/2026 6:24:50 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\progress.py",".py","2108","3/6/2026 6:24:50 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\py.typed",".typed","0","3/6/2026 6:24:50 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\spacer.py",".py","112","3/6/2026 6:24:50 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\toolkit.py",".py","4935","3/6/2026 6:24:50 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\styles\__init__.py",".py","245","3/6/2026 6:24:50 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\styles\base.py",".py","16832","3/6/2026 6:24:50 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\styles\border.py",".py","6335","3/6/2026 6:24:50 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\styles\fancy.py",".py","5439","3/6/2026 6:24:50 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\styles\minimal.py",".py","70","3/6/2026 6:24:50 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\styles\tagged.py",".py","5127","3/6/2026 6:24:50 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\styles\__pycache__\__init__.cpython-311.pyc",".pyc","658","3/10/2026 10:26:53 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\styles\__pycache__\base.cpython-311.pyc",".pyc","26036","3/10/2026 10:26:53 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\styles\__pycache__\border.cpython-311.pyc",".pyc","11025","3/10/2026 10:26:53 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\styles\__pycache__\fancy.cpython-311.pyc",".pyc","10750","3/10/2026 10:26:53 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\styles\__pycache__\minimal.cpython-311.pyc",".pyc","575","3/10/2026 10:26:53 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\styles\__pycache__\tagged.cpython-311.pyc",".pyc","9442","3/10/2026 10:26:53 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\utils\__init__.py",".py","0","3/6/2026 6:24:50 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\utils\colors.py",".py","7629","3/6/2026 6:24:50 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\utils\map_range.py",".py","336","3/6/2026 6:24:50 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\utils\__pycache__\__init__.cpython-311.pyc",".pyc","222","3/10/2026 10:26:53 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\utils\__pycache__\colors.cpython-311.pyc",".pyc","11893","3/10/2026 10:26:53 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\utils\__pycache__\map_range.cpython-311.pyc",".pyc","861","3/10/2026 10:26:53 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\__pycache__\__init__.cpython-311.pyc",".pyc","458","3/10/2026 10:26:53 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\__pycache__\_getchar.cpython-311.pyc",".pyc","5793","3/10/2026 10:26:53 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\__pycache__\_input_handler.cpython-311.pyc",".pyc","7089","3/10/2026 10:26:53 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\__pycache__\_rich_components.cpython-311.pyc",".pyc","8140","3/10/2026 10:26:53 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\__pycache__\button.cpython-311.pyc",".pyc","1928","3/10/2026 10:26:53 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\__pycache__\container.cpython-311.pyc",".pyc","11708","3/10/2026 10:26:53 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\__pycache__\element.cpython-311.pyc",".pyc","2917","3/10/2026 10:26:53 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\__pycache__\form.cpython-311.pyc",".pyc","4938","3/10/2026 10:26:53 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\__pycache__\input.cpython-311.pyc",".pyc","7954","3/10/2026 10:26:53 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\__pycache__\menu.cpython-311.pyc",".pyc","21583","3/10/2026 10:26:53 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\__pycache__\progress.cpython-311.pyc",".pyc","5075","3/10/2026 10:26:53 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\__pycache__\spacer.cpython-311.pyc",".pyc","673","3/10/2026 10:26:53 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit\__pycache__\toolkit.cpython-311.pyc",".pyc","9202","3/10/2026 10:26:53 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit-0.19.7.dist-info\INSTALLER","","4","3/6/2026 6:24:50 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit-0.19.7.dist-info\METADATA","","1033","3/6/2026 6:24:50 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit-0.19.7.dist-info\RECORD","","3668","3/6/2026 6:24:50 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit-0.19.7.dist-info\WHEEL","","87","3/6/2026 6:24:50 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit-0.19.7.dist-info\licenses\LICENSE","","1072","3/6/2026 6:24:50 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rich_toolkit-0.19.7.dist-info\licenses\LICENSE-THIRD-PARTY","","2864","3/6/2026 6:24:50 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rpds\__init__.py",".py","99","3/3/2026 2:50:43 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rpds\__init__.pyi",".pyi","2681","3/3/2026 2:50:43 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rpds\py.typed",".typed","0","3/3/2026 2:50:43 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rpds\rpds.cp311-win_amd64.pyd",".pyd","612352","3/3/2026 2:50:43 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rpds\__pycache__\__init__.cpython-311.pyc",".pyc","369","3/3/2026 2:50:43 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rpds_py-0.30.0.dist-info\INSTALLER","","4","3/3/2026 2:50:43 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rpds_py-0.30.0.dist-info\METADATA","","4213","3/3/2026 2:50:43 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rpds_py-0.30.0.dist-info\RECORD","","749","3/3/2026 2:50:43 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rpds_py-0.30.0.dist-info\WHEEL","","97","3/3/2026 2:50:43 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\rpds_py-0.30.0.dist-info\licenses\LICENSE","","1076","3/3/2026 2:50:43 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\__init__.py",".py","8429","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\_deprecation_warning.py",".py","218","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\_entry_points.py",".py","1972","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\_imp.py",".py","2392","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\_importlib.py",".py","1311","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\_itertools.py",".py","675","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\_path.py",".py","749","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\_reqs.py",".py","501","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\archive_util.py",".py","7346","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\build_meta.py",".py","19539","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\cli-32.exe",".exe","65536","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\cli-64.exe",".exe","74752","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\cli-arm64.exe",".exe","137216","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\cli.exe",".exe","65536","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\dep_util.py",".py","949","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\depends.py",".py","5499","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\discovery.py",".py","20799","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\dist.py",".py","45578","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\errors.py",".py","2464","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\extension.py",".py","5591","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\glob.py",".py","4873","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\gui-32.exe",".exe","65536","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\gui-64.exe",".exe","75264","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\gui-arm64.exe",".exe","137728","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\gui.exe",".exe","65536","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\installer.py",".py","3824","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\launch.py",".py","812","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\logging.py",".py","1210","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\monkey.py",".py","4857","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\msvc.py",".py","47724","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\namespaces.py",".py","3093","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\package_index.py",".py","40020","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\py34compat.py",".py","245","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\sandbox.py",".py","14348","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\script (dev).tmpl",".tmpl","218","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\script.tmpl",".tmpl","138","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\unicode_utils.py",".py","941","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\version.py",".py","144","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\wheel.py",".py","8376","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\windows_support.py",".py","718","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\command\__init__.py",".py","396","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\command\alias.py",".py","2381","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\command\bdist_egg.py",".py","16623","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\command\bdist_rpm.py",".py","1182","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\command\build_clib.py",".py","4415","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\command\build_ext.py",".py","15821","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\command\build_py.py",".py","14115","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\command\build.py",".py","6595","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\command\develop.py",".py","7012","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\command\dist_info.py",".py","4800","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\command\easy_install.py",".py","85662","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\command\editable_wheel.py",".py","31188","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\command\egg_info.py",".py","26795","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\command\install_egg_info.py",".py","2226","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\command\install_lib.py",".py","3875","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\command\install_scripts.py",".py","2612","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\command\install.py",".py","5163","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\command\launcher manifest.xml",".xml","628","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\command\py36compat.py",".py","4946","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\command\register.py",".py","468","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\command\rotate.py",".py","2128","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\command\saveopts.py",".py","658","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\command\sdist.py",".py","7071","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\command\setopt.py",".py","5086","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\command\test.py",".py","8102","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\command\upload_docs.py",".py","7494","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\command\upload.py",".py","462","3/3/2026 2:50:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\command\__pycache__\__init__.cpython-311.pyc",".pyc","665","3/3/2026 2:50:14 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\command\__pycache__\alias.cpython-311.pyc",".pyc","3932","3/3/2026 2:50:14 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\setuptools\command\__pycache__\bdist_egg.cpython-311.pyc",".pyc","25614","3/3/2026 2:50:14 PM"
